block_timestamp,block_number,transaction_hash,amount0,amount1,pair,from_address,token0,token1
2021-04-15 01:55:13 UTC,12241812,0xed5e8d4aa5a5e4057777122a80578a84d4fa9171b8ffd37e89983b0d4f9c627b,321568191051659505505,706467506170217893,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c,0x094a9009fe93a85658e4b49604fd8177620f8cd8,0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-02 13:56:10 UTC,12160473,0x67cba4f266548210c9e2a96cf14fc75765c25f09bdab350939469a70f14c722a,36874685438828659987,98441026968183006,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c,0xa044468730b5d51c7ce785ee04ae6bc963f8a7c7,0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-07 07:25:04 UTC,12191348,0x2cdd8ea37236a56a90d73d2c7b560bb37c9c587d08113487ee2b5c750eab7ccf,96107593650298667045,402150843063958242,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c,0x25d18c2470adfa0c733d9234c5211ba977afc50e,0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-06 20:58:55 UTC,12188510,0x1af44740080b865f6112e54ca35bf6924ece44ec19a73a2d1a6d7e7de69237ea,576581325550439501507,2388187290353843774,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c,0xc42dbb0986a2b6d30fe7e889aaf6ba2a72ca9d2e,0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-04 21:53:27 UTC,12175722,0x4e3a55a3e0ed2333ae6382bbb17945f4bf2d2743c0b731b3bdd03bbfb76b6ab1,72729664278964078215,217481084336973973,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c,0xb9393836755de736ecb99e503448bd6f2474330c,0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-11 14:58:09 UTC,12219303,0xc317df1302c52b1b2054e60b68fc68093cd9221fc7400ab41d2a753b5138774c,151879782015845313382,411356414306286339,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c,0x48e4d3a215f3b9fadd512f30ff54f3f458b5344e,0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-24 03:48:23 UTC,12300584,0x74645440563e2ac53218c7ade3b2e634590481ba373a01c8c6fbfd0d53771c3c,357795400648754628434,670139699176017608,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c,0xeb79561a4ccd197941b40fc6625ffe3b47920f08,0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-17 12:47:38 UTC,12257690,0x8226968f8e68955e3ae5a65f315585844cb4d9e67c6b879bb1f27493d0c42970,3157357061384137230,1659891766856224527,0x9ca8aef2372c705d6848fdda3c1267a7f51267c1,0x5c389ac09711415d861cf88e4f4235a223180977,0x90de74265a416e1393a450752175aed98fe11517,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-22 14:51:50 UTC,12290676,0xedb82957541a593fdce775bce06df16d3484d621ca7f8c0b5bdb99d041d1dc88,13384328056074098100,5036381528416964955,0x9ca8aef2372c705d6848fdda3c1267a7f51267c1,0x094a9009fe93a85658e4b49604fd8177620f8cd8,0x90de74265a416e1393a450752175aed98fe11517,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-20 16:01:11 UTC,12277990,0xff45154ce2735f6e066c99dd0766f6794f8e10819027077eb8eeb7b70a07473c,2307419628550850380,940498232228583515,0x9ca8aef2372c705d6848fdda3c1267a7f51267c1,0x4754906bc6f580e821c6975822eb7c123a0ce578,0x90de74265a416e1393a450752175aed98fe11517,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-14 02:20:11 UTC,12235490,0x6eb9d59a30c32e69fa057addf21a2c8c5680600a411eb27a35f62863df3c94b9,1477168956198407909,1258988842316192826,0x9ca8aef2372c705d6848fdda3c1267a7f51267c1,0xbd855a0c8066ed7ad4892787b421c25e6e0902f6,0x90de74265a416e1393a450752175aed98fe11517,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
